0.535839,-2.270782,-5.051395,-9.226184,-0.232352,0.198894,0.635461,-0.185656,-0.291097,-0.690639
0.073396,-2.272937,-5.042332,-9.260485,0.146068,0.164509,0.660804,-0.237137,-0.241748,-0.669822
-0.389124,-2.256620,-5.035386,-9.229771,0.505797,0.113299,0.684269,-0.283048,-0.186761,-0.645584
-0.848550,-2.222551,-5.031150,-9.136989,0.855474,0.055145,0.705530,-0.322624,-0.127318,-0.618005
-1.301705,-2.170985,-5.029683,-8.979093,1.205028,0.001582,0.724411,-0.355205,-0.064555,-0.587273
-1.745142,-2.101745,-5.030541,-8.748301,1.561683,-0.038834,0.740871,-0.380113,0.000430,-0.553736
-2.174971,-2.014401,-5.032968,-8.434804,1.928463,-0.062104,0.755011,-0.396693,0.066498,-0.517852
-2.586807,-1.908457,-5.036094,-8.028838,2.304737,-0.067641,0.767190,-0.404297,0.132416,-0.480030
-2.975869,-1.783572,-5.039128,-7.524255,2.685246,-0.059056,0.777694,-0.402605,0.196887,-0.440836
-3.337242,-1.639778,-5.041560,-6.922042,3.060164,-0.043804,0.786969,-0.391449,0.258576,-0.400731
-3.666184,-1.477623,-5.043228,-6.227944,3.418849,-0.028363,0.795374,-0.371105,0.316192,-0.360116
-3.958370,-1.298197,-5.044269,-5.452939,3.750315,-0.018254,0.803228,-0.342149,0.368568,-0.319242
-4.210070,-1.103095,-5.045020,-4.609627,4.045287,-0.015991,0.810721,-0.305469,0.414712,-0.278268
-4.418207,-0.894335,-5.045885,-3.711603,4.296180,-0.021928,0.817947,-0.262142,0.453836,-0.237227
-4.580364,-0.674264,-5.047234,-2.771494,4.497403,-0.034296,0.824887,-0.213373,0.485357,-0.196116
-4.694741,-0.445470,-5.049320,-1.801516,4.644817,-0.050446,0.831457,-0.160404,0.508882,-0.154883
-4.760132,-0.210717,-5.052253,-0.813044,4.735572,-0.067234,0.837523,-0.104468,0.524172,-0.113509
-4.775904,0.027114,-5.055995,0.182233,4.767810,-0.081932,0.842941,-0.046761,0.531112,-0.071987
-4.742011,0.265075,-5.060383,1.172579,4.740698,-0.092268,0.847590,0.011580,0.529654,-0.030371
-4.659047,0.500208,-5.065182,2.144071,4.654713,-0.097665,0.851346,0.069401,0.519869,0.011352
-4.528264,0.729611,-5.070128,3.084385,4.511538,-0.097533,0.854152,0.125712,0.501809,0.052981
-4.351615,0.950514,-5.075002,3.977713,4.315014,-0.094278,0.855870,0.179367,0.475780,0.094587
-4.131644,1.160344,-5.079626,4.816218,4.068733,-0.087088,0.856576,0.229561,0.441742,0.135801
-3.871287,1.356717,-5.083795,5.592137,3.777227,-0.075697,0.856225,0.274848,0.399970,0.177088
-3.573230,1.537228,-5.086847,6.322617,3.434318,-0.041706,0.855320,0.313799,0.349946,0.217933
-3.240040,1.699404,-5.087633,6.996210,3.044605,0.015267,0.852982,0.344697,0.293826,0.259366
-2.874847,1.841098,-5.085061,7.601354,2.615773,0.092855,0.849369,0.366564,0.232323,0.300379
-2.481754,1.960923,-5.078653,8.111539,2.170927,0.168311,0.843757,0.379284,0.167372,0.340887
-2.065738,2.058534,-5.068899,8.517715,1.728534,0.226263,0.836624,0.381591,0.099848,0.380103
-1.631966,2.134381,-5.056902,8.821798,1.301609,0.257189,0.827275,0.374265,0.031504,0.417789
-1.185333,2.189433,-5.044139,9.032425,0.897969,0.256058,0.815901,0.357100,-0.036075,0.453302
-0.730192,2.224842,-5.032120,9.162452,0.516840,0.226455,0.801962,0.331546,-0.101550,0.486436
-0.270300,2.241627,-5.022117,9.222915,0.153862,0.174504,0.785681,0.298512,-0.163562,0.516568
0.191053,2.240531,-5.015041,9.221209,-0.197723,0.108470,0.766996,0.259236,-0.221272,0.543646
0.650823,2.221867,-5.011298,9.159734,-0.548208,0.040305,0.746352,0.214956,-0.273827,0.567248
1.105970,2.185538,-5.010824,9.036327,-0.903658,-0.023100,0.723993,0.166543,-0.320540,0.587666
1.553203,2.131059,-5.013101,8.843058,-1.273497,-0.070610,0.700533,0.115221,-0.360886,0.604763
1.988836,2.057707,-5.017323,8.572313,-1.657716,-0.101747,0.676525,0.061785,-0.394317,0.618878
2.408747,1.964755,-5.022624,8.214288,-2.056525,-0.114468,0.652660,0.007356,-0.420491,0.630212
2.808446,1.851645,-5.028206,7.764059,-2.462982,-0.113571,0.629561,-0.047135,-0.439191,0.639173
3.183254,1.718207,-5.033510,7.219212,-2.868609,-0.103632,0.607865,-0.100635,-0.450484,0.646093
3.528509,1.564761,-5.038238,6.582676,-3.262238,-0.090532,0.588066,-0.152232,-0.454628,0.651395
3.839760,1.392179,-5.042336,5.859953,-3.633066,-0.078160,0.570544,-0.201046,-0.452145,0.655457
4.112916,1.201870,-5.045917,5.059953,-3.970553,-0.069327,0.555538,-0.246368,-0.443742,0.658614
4.344381,0.995732,-5.049189,4.193416,-4.265529,-0.065144,0.543185,-0.287672,-0.430247,0.661121
4.531126,0.776083,-5.052383,3.272271,-4.510477,-0.065347,0.533512,-0.324618,-0.412521,0.663184
4.670733,0.545573,-5.055686,2.309048,-4.699671,-0.068649,0.526480,-0.357040,-0.391391,0.664946
4.761430,0.307094,-5.059212,1.316998,-4.829051,-0.073358,0.522008,-0.384920,-0.367581,0.666504
4.802137,0.063699,-5.062995,0.310549,-4.896211,-0.078022,0.519954,-0.408334,-0.341693,0.667949
4.792517,-0.181480,-5.067006,-0.695029,-4.900565,-0.081631,0.520152,-0.427434,-0.314175,0.669355
4.733011,-0.425334,-5.071183,-1.683848,-4.843367,-0.083906,0.522443,-0.442433,-0.285301,0.670752
4.624927,-0.664869,-5.075512,-2.637190,-4.728217,-0.087029,0.526463,-0.453604,-0.255327,0.672226
4.470420,-0.897329,-5.080074,-3.539812,-4.560913,-0.092559,0.531867,-0.460850,-0.224159,0.674156
4.271676,-1.120126,-5.084630,-4.405566,-4.341997,-0.085980,0.538949,-0.463664,-0.191654,0.676622
4.030213,-1.330603,-5.088194,-5.247517,-4.068347,-0.052397,0.547364,-0.463055,-0.158647,0.678825
3.747572,-1.526098,-5.089484,-6.051632,-3.742596,0.005002,0.557678,-0.459991,-0.124906,0.679559
3.426343,-1.704243,-5.087694,-6.789965,-3.374349,0.070835,0.570421,-0.454393,-0.089775,0.678297
3.070311,-1.863171,-5.082716,-7.442600,-2.974263,0.132387,0.585748,-0.445680,-0.052812,0.674892
2.684033,-2.001546,-5.074978,-7.998786,-2.552877,0.181043,0.603354,-0.433525,-0.014073,0.669194
2.272418,-2.118539,-5.065254,-8.455298,-2.119949,0.211424,0.622805,-0.417790,0.026125,0.660971
1.840397,-2.213775,-5.054526,-8.814444,-1.683755,0.220673,0.643474,-0.398653,0.067287,0.649991
1.392688,-2.287225,-5.043846,-9.082590,-1.249768,0.208826,0.664714,-0.376503,0.108838,0.636045
0.933642,-2.339054,-5.034197,-9.267803,-0.820147,0.178696,0.685907,-0.351858,0.150219,0.619000
0.467224,-2.369465,-5.026373,-9.377434,-0.394228,0.135128,0.706522,-0.325282,0.190921,0.598804
-0.002909,-2.378583,-5.020899,-9.416434,0.030382,0.083985,0.726131,-0.297326,0.230502,0.575499
-0.473271,-2.366403,-5.018005,-9.386601,0.456591,0.031206,0.744407,-0.268514,0.268578,0.549202
-0.940388,-2.332783,-5.017640,-9.286594,0.886837,-0.017842,0.761115,-0.239344,0.304816,0.520100
-1.400649,-2.277490,-5.019508,-9.112415,1.322298,-0.058814,0.776102,-0.210296,0.338924,0.488437
-1.850199,-2.200279,-5.023132,-8.858254,1.762285,-0.088710,0.789289,-0.181839,0.370648,0.454507
-2.284873,-2.100999,-5.027922,-8.517634,2.203793,-0.106128,0.800668,-0.154428,0.399773,0.418644
-2.700201,-1.979712,-5.033265,-8.084806,2.641327,-0.111367,0.810298,-0.128496,0.426129,0.381207
-3.091478,-1.836812,-5.038603,-7.556215,3.067083,-0.106332,0.818298,-0.104417,0.449602,0.342553
-3.453902,-1.673126,-5.043502,-6.931616,3.471689,-0.094040,0.824817,-0.082495,0.470118,0.303085
-3.782781,-1.489976,-5.047704,-6.215446,3.844809,-0.078485,0.830053,-0.062932,0.487637,0.263173
-4.073739,-1.289182,-5.051143,-5.416037,4.176831,-0.063256,0.834219,-0.045819,0.502179,0.223146
-4.322914,-1.073010,-5.053914,-4.545392,4.459578,-0.051297,0.837526,-0.031125,0.513802,0.183270
-4.527094,-0.844079,-5.056227,-3.617606,4.687081,-0.044260,0.840167,-0.018694,0.522607,0.143705
-4.683804,-0.605250,-5.058341,-2.647826,4.855631,-0.042562,0.842291,-0.008254,0.528723,0.104541
-4.791346,-0.359514,-5.060519,-1.652068,4.963533,-0.045945,0.844002,0.000553,0.532281,0.065851
-4.848830,-0.109904,-5.063000,-0.646600,5.010935,-0.053773,0.845365,0.008158,0.533410,0.027650
-4.856249,0.140603,-5.066023,0.349545,4.999881,-0.066713,0.846450,0.014884,0.532169,-0.009855
-4.814316,0.389175,-5.069751,1.326451,4.933972,-0.080958,0.847545,0.021078,0.528227,-0.046890
-4.724080,0.633152,-5.074080,2.280785,4.816586,-0.089929,0.848505,0.026926,0.521859,-0.083525
-4.586399,0.869963,-5.078426,3.223340,4.647359,-0.080899,0.848949,0.033277,0.513479,-0.120488
-4.402014,1.097002,-5.081813,4.148116,4.425369,-0.051328,0.848034,0.040939,0.504081,-0.158313
-4.172204,1.311645,-5.083321,5.039349,4.151134,-0.005489,0.845634,0.050717,0.493374,-0.197260
-3.899172,1.511367,-5.082337,5.875864,3.828284,0.048562,0.841643,0.063136,0.480972,-0.237309
-3.586083,1.693865,-5.078617,6.640327,3.462184,0.104224,0.836072,0.078556,0.466177,-0.278372
-3.236897,1.857162,-5.072229,7.318427,3.060558,0.155390,0.828752,0.097057,0.448587,-0.320185
-2.856182,1.999711,-5.063533,7.900330,2.632983,0.196458,0.819435,0.118512,0.427955,-0.362401
-2.448872,2.120468,-5.053153,8.381301,2.189947,0.222469,0.807810,0.142597,0.404284,-0.404554
-2.020005,2.218903,-5.041927,8.761982,1.741345,0.229803,0.793601,0.168806,0.377785,-0.446072
-1.574469,2.294921,-5.030816,9.047720,1.294674,0.217252,0.776623,0.196555,0.348824,-0.486357
-1.116820,2.348722,-5.020772,9.246499,0.854039,0.186402,0.756824,0.225236,0.317849,-0.524840
-0.651204,2.380632,-5.012612,9.366403,0.420361,0.141171,0.734293,0.254278,0.285319,-0.561025
-0.181413,2.390969,-5.006923,9.413656,-0.007664,0.086911,0.709244,0.283172,0.251674,-0.594512
0.289004,2.379957,-5.004010,9.391585,-0.432359,0.029474,0.681997,0.311479,0.217317,-0.625006
0.756587,2.347708,-5.003892,9.300409,-0.855990,-0.025539,0.652949,0.338822,0.182617,-0.652309
1.217816,2.294240,-5.006327,9.137579,-1.279938,-0.073311,0.622553,0.364872,0.147922,-0.676324
1.668994,2.219545,-5.010866,8.898533,-1.703914,-0.110376,0.591246,0.389371,0.113526,-0.697086
2.106177,2.123689,-5.016939,8.578105,-2.125189,-0.135271,0.559732,0.411996,0.079670,-0.714570
2.525165,2.006914,-5.023926,8.171175,-2.539571,-0.147498,0.528699,0.432483,0.046612,-0.728877
2.921541,1.869721,-5.031227,7.674282,-2.940871,-0.148276,0.498816,0.450576,0.014494,-0.740238
3.290774,1.712950,-5.038327,7.086322,-3.321787,-0.139805,0.470868,0.466039,-0.016600,-0.748875
3.628366,1.537826,-5.044846,6.409591,-3.674310,-0.125204,0.445402,0.478679,-0.046682,-0.755184
3.930027,1.345973,-5.050573,5.650175,-3.990466,-0.108009,0.423019,0.488284,-0.075872,-0.759524
4.191843,1.139386,-5.055454,4.816962,-4.263418,-0.091099,0.404182,0.494674,-0.104334,-0.762265
4.410406,0.920364,-5.059562,3.921235,-4.487728,-0.076560,0.389187,0.497674,-0.132269,-0.763779
4.582916,0.691441,-5.063047,2.975978,-4.659480,-0.065539,0.378183,0.497104,-0.159861,-0.764401
4.707242,0.455307,-5.066091,1.994931,-4.776266,-0.058160,0.371166,0.492787,-0.187253,-0.764416
4.781945,0.214740,-5.068862,0.992088,-4.836953,-0.053748,0.368026,0.484544,-0.214511,-0.764041
4.806286,-0.027453,-5.071479,-0.018613,-4.841457,-0.051140,0.368563,0.472189,-0.241611,-0.763428
4.780220,-0.268483,-5.074002,-1.023213,-4.790575,-0.049137,0.372520,0.455536,-0.268423,-0.762669
4.704403,-0.505623,-5.076439,-2.007765,-4.685963,-0.046872,0.379585,0.434410,-0.294688,-0.761815
4.580176,-0.736250,-5.078765,-2.958730,-4.530169,-0.043960,0.389399,0.408666,-0.320012,-0.760889
4.409521,-0.957885,-5.080944,-3.863909,-4.326437,-0.040330,0.401516,0.378168,-0.343945,-0.759918
4.195068,-1.168252,-5.082988,-4.709805,-4.079661,-0.038153,0.415687,0.343019,-0.365877,-0.758733
3.939915,-1.365292,-5.084943,-5.490943,-3.793520,-0.036407,0.431419,0.302915,-0.385260,-0.757426
3.647405,-1.547124,-5.086806,-6.203083,-3.471660,-0.034185,0.448800,0.258009,-0.401216,-0.755668
3.320837,-1.711928,-5.088345,-6.852104,-3.112670,-0.023199,0.467796,0.207853,-0.412699,-0.753420
2.963334,-1.857824,-5.088949,-7.439092,-2.715816,0.003514,0.488967,0.152991,-0.418095,-0.750134
2.578070,-1.982943,-5.087701,-7.961094,-2.282267,0.051097,0.512257,0.094072,-0.416034,-0.745425
2.168704,-2.085796,-5.083807,-8.402052,-1.826298,0.109269,0.537554,0.032788,-0.405476,-0.738613
1.739594,-2.165719,-5.077093,-8.750228,-1.366353,0.163411,0.564194,-0.029342,-0.385915,-0.729310
1.295484,-2.222960,-5.068128,-9.002002,-0.920431,0.198614,0.591500,-0.090499,-0.357254,-0.717151
0.841044,-2.258470,-5.058031,-9.163669,-0.498363,0.207787,0.618632,-0.149128,-0.319977,-0.701904
0.380532,-2.273523,-5.048134,-9.245373,-0.103224,0.189649,0.644830,-0.203812,-0.275033,-0.683382
-0.082303,-2.269394,-5.039693,-9.257151,0.268045,0.148542,0.669487,-0.253472,-0.223631,-0.661459
-0.544131,-2.247080,-5.033624,-9.205517,0.623438,0.093831,0.692186,-0.297241,-0.167015,-0.636107
-1.001810,-2.207146,-5.030343,-9.091438,0.972209,0.036123,0.712548,-0.334523,-0.106336,-0.607503
-1.452103,-2.149697,-5.029735,-8.910186,1.323374,-0.014078,0.730574,-0.364521,-0.042712,-0.575813
-1.891424,-2.074445,-5.031223,-8.652548,1.683614,-0.048689,0.746157,-0.386692,0.022758,-0.541479
-2.315710,-1.980907,-5.033983,-8.308944,2.053969,-0.065874,0.759562,-0.400264,0.088908,-0.504925
-2.720427,-1.868618,-5.037152,-7.870026,2.432742,-0.065849,0.771087,-0.404751,0.154474,-0.466624
-3.100715,-1.737342,-5.040020,-7.332340,2.812544,-0.054302,0.781099,-0.399841,0.218143,-0.427111
-3.451689,-1.587280,-5.042194,-6.698285,3.183308,-0.038270,0.790010,-0.385532,0.278584,-0.386833
-3.768723,-1.419162,-5.043623,-5.975739,3.533984,-0.024219,0.798175,-0.362194,0.334543,-0.346138
-4.047679,-1.234256,-5.044525,-5.176312,3.854145,-0.016588,0.805868,-0.330523,0.384907,-0.305249
-4.285042,-1.034311,-5.045272,-4.313184,4.135020,-0.017187,0.813248,-0.291475,0.428751,-0.264276
-4.477960,-0.821465,-5.046266,-3.399627,4.369749,-0.025532,0.820366,-0.246181,0.465358,-0.223239
-4.624224,-0.598156,-5.047842,-2.448177,4.553250,-0.039503,0.827180,-0.195863,0.494212,-0.182110
-4.722239,-0.367038,-5.050210,-1.470679,4.681862,-0.056188,0.833585,-0.141767,0.514975,-0.140849
-4.770990,-0.130920,-5.053427,-0.478610,4.753072,-0.072552,0.839440,-0.085112,0.527454,-0.099437
-4.770038,0.107288,-5.057410,0.516408,4.765371,-0.085974,0.844600,-0.027077,0.531568,-0.057892
-4.719540,0.344628,-5.061962,1.502300,4.718278,-0.094511,0.848963,0.031217,0.527277,-0.016270
-4.620321,0.578153,-5.066838,2.464241,4.612859,-0.098315,0.852383,0.088596,0.514726,0.025477
-4.473847,0.804995,-5.071774,3.391487,4.451001,-0.096268,0.854867,0.144182,0.493887,0.067001
-4.282314,1.022450,-5.076580,4.265663,4.237721,-0.092684,0.856174,0.196676,0.465279,0.108621
-4.048419,1.228013,-5.081081,5.084843,3.975397,-0.083593,0.856589,0.245480,0.428484,0.149647
-3.775092,1.419324,-5.084975,5.841907,3.668207,-0.068030,0.855936,0.288759,0.384084,0.190971
-3.464928,1.593946,-5.087416,6.556587,3.307934,-0.024712,0.854753,0.325118,0.331598,0.231812
-3.120570,1.749441,-5.087167,7.208529,2.903972,0.039724,0.851875,0.353163,0.273687,0.273274
-2.745492,1.883893,-5.083323,7.784132,2.467071,0.119210,0.847744,0.371814,0.210764,0.314106
-2.344113,1.996240,-5.075695,8.259980,2.020950,0.190586,0.841499,0.381298,0.144855,0.354271
-1.921557,2.086451,-5.065041,8.630843,1.582974,0.239754,0.833761,0.380141,0.076872,0.392970
-1.482943,2.155187,-5.052618,8.902399,1.163106,0.260468,0.823666,0.369566,0.008584,0.430024
-1.032996,2.203503,-5.039939,9.084481,0.767415,0.249080,0.811514,0.349387,-0.058390,0.464719
-0.575870,2.232551,-5.028475,9.189968,0.393225,0.210919,0.796733,0.321201,-0.122860,0.496942
-0.115142,2.243258,-5.019375,9.228946,0.034588,0.153618,0.779656,0.285963,-0.183495,0.526013
0.346009,2.236240,-5.013399,9.207194,-0.315095,0.085067,0.760248,0.244841,-0.239563,0.551983
0.804566,2.211665,-5.010785,9.125222,-0.667061,0.018305,0.738989,0.199103,-0.290218,0.574479
